8.028579e+00, 1.339499e+00
8.028606e+00, 1.339419e+00
8.028210e+00, 1.340398e+00
8.028290e+00, 1.340192e+00
8.028457e+00, 1.339778e+00
8.028248e+00, 1.340293e+00
8.028338e+00, 1.340074e+00
8.028270e+00, 1.340245e+00
8.028271e+00, 1.340246e+00
8.028264e+00, 1.340270e+00
8.028241e+00, 1.340319e+00
8.028300e+00, 1.340190e+00
8.028267e+00, 1.340279e+00
8.028226e+00, 1.340393e+00
8.028265e+00, 1.340310e+00
8.028323e+00, 1.340174e+00
8.028372e+00, 1.340054e+00
8.028356e+00, 1.340104e+00
8.028361e+00, 1.340093e+00
8.028317e+00, 1.340198e+00
8.028346e+00, 1.340131e+00
8.028302e+00, 1.340240e+00
