4.723383e-01, 5.117164e+00, 2.119991e+00, 4.718636e-01, 9.942923e+00
4.725030e-01, 5.115948e+00, 2.135996e+00, 5.014273e-01, 9.932773e+00
4.725825e-01, 5.114552e+00, 2.152013e+00, 5.322018e-01, 9.921847e+00
4.724970e-01, 5.113084e+00, 2.166278e+00, 5.535504e-01, 9.904907e+00
4.726133e-01, 5.111652e+00, 2.171883e+00, 5.773268e-01, 9.882820e+00
4.728214e-01, 5.110924e+00, 2.164493e+00, 5.858097e-01, 9.884296e+00
4.730209e-01, 5.112472e+00, 2.147331e+00, 5.414261e-01, 9.903469e+00
4.729390e-01, 5.111768e+00, 2.152122e+00, 5.268890e-01, 9.894507e+00
4.730262e-01, 5.111771e+00, 2.127423e+00, 5.111281e-01, 9.894390e+00
4.729611e-01, 5.111883e+00, 2.137203e+00, 5.143248e-01, 9.895163e+00
4.729858e-01, 5.112485e+00, 2.133404e+00, 5.019709e-01, 9.904070e+00
4.728853e-01, 5.113259e+00, 2.147746e+00, 4.883012e-01, 9.913421e+00
4.730302e-01, 5.113254e+00, 2.136357e+00, 4.849377e-01, 9.912081e+00
4.730495e-01, 5.113404e+00, 2.131231e+00, 4.853669e-01, 9.910857e+00
4.730562e-01, 5.113394e+00, 2.126803e+00, 4.904880e-01, 9.909004e+00
4.730806e-01, 5.113269e+00, 2.127032e+00, 4.946671e-01, 9.907124e+00
4.730531e-01, 5.113670e+00, 2.136451e+00, 4.918949e-01, 9.909674e+00
4.730392e-01, 5.113918e+00, 2.138127e+00, 4.850233e-01, 9.910530e+00
4.729870e-01, 5.114208e+00, 2.146087e+00, 4.747520e-01, 9.912959e+00
4.729596e-01, 5.114629e+00, 2.145480e+00, 4.650080e-01, 9.916717e+00
4.729728e-01, 5.114691e+00, 2.142781e+00, 4.618676e-01, 9.916779e+00
