5.286317e+00, 2.554492e+00, 5.785890e+00
5.350692e+00, 2.323454e+00, 5.869082e+00
5.371059e+00, 2.273527e+00, 5.880626e+00
5.379202e+00, 2.292809e+00, 5.882359e+00
5.366614e+00, 2.244340e+00, 5.879338e+00
5.381479e+00, 2.234567e+00, 5.841765e+00
5.368946e+00, 2.182285e+00, 5.870735e+00
5.364818e+00, 2.118074e+00, 5.892227e+00
5.363520e+00, 2.035400e+00, 5.919774e+00
5.356360e+00, 1.872739e+00, 6.004029e+00
5.353762e+00, 1.746272e+00, 6.062298e+00
5.355223e+00, 1.755518e+00, 6.055394e+00
5.354664e+00, 1.707198e+00, 6.069998e+00
5.356156e+00, 1.679305e+00, 6.076316e+00
5.355250e+00, 1.675588e+00, 6.077696e+00
5.357228e+00, 1.655489e+00, 6.084853e+00
5.358946e+00, 1.626514e+00, 6.094066e+00
5.359619e+00, 1.614229e+00, 6.098477e+00
5.358472e+00, 1.621449e+00, 6.096971e+00
5.359371e+00, 1.615600e+00, 6.097435e+00
5.358837e+00, 1.623156e+00, 6.094883e+00
5.359207e+00, 1.621534e+00, 6.095972e+00
5.361767e+00, 1.609299e+00, 6.097844e+00
5.365524e+00, 1.587035e+00, 6.103814e+00
5.363578e+00, 1.593842e+00, 6.103749e+00
5.364989e+00, 1.590404e+00, 6.102808e+00
5.366231e+00, 1.579249e+00, 6.107188e+00
5.365403e+00, 1.585002e+00, 6.105543e+00
5.366348e+00, 1.580233e+00, 6.106753e+00
5.366403e+00, 1.579051e+00, 6.107796e+00
5.366469e+00, 1.577761e+00, 6.108943e+00
5.366399e+00, 1.578600e+00, 6.109211e+00
5.366505e+00, 1.577583e+00, 6.110131e+00
5.366532e+00, 1.578063e+00, 6.110199e+00
5.366870e+00, 1.575920e+00, 6.112554e+00
5.366839e+00, 1.577797e+00, 6.111060e+00
5.366951e+00, 1.576986e+00, 6.112807e+00
5.367174e+00, 1.577677e+00, 6.113821e+00
5.367517e+00, 1.578832e+00, 6.115985e+00
5.368547e+00, 1.580863e+00, 6.121336e+00
5.368870e+00, 1.585218e+00, 6.123707e+00
5.369135e+00, 1.589260e+00, 6.126217e+00
5.369006e+00, 1.591420e+00, 6.126945e+00
5.368773e+00, 1.591356e+00, 6.125730e+00
5.368789e+00, 1.593780e+00, 6.126760e+00
5.368727e+00, 1.597150e+00, 6.127180e+00
5.368594e+00, 1.602103e+00, 6.127208e+00
5.368591e+00, 1.601984e+00, 6.127210e+00
5.368598e+00, 1.603160e+00, 6.127111e+00
5.368700e+00, 1.602271e+00, 6.127160e+00
5.368697e+00, 1.601565e+00, 6.127436e+00
5.368657e+00, 1.602826e+00, 6.127417e+00
5.368537e+00, 1.604702e+00, 6.126961e+00
5.368575e+00, 1.603436e+00, 6.127144e+00
5.368476e+00, 1.605111e+00, 6.126735e+00
5.368488e+00, 1.604723e+00, 6.126808e+00
5.368409e+00, 1.606021e+00, 6.126444e+00
5.368435e+00, 1.605668e+00, 6.126554e+00
5.368374e+00, 1.606693e+00, 6.126288e+00
5.368405e+00, 1.606407e+00, 6.126499e+00
5.368395e+00, 1.606556e+00, 6.126481e+00
5.368367e+00, 1.607039e+00, 6.126353e+00
5.368377e+00, 1.606839e+00, 6.126353e+00
